puma_geoid,STATEFIP,med_value_2012,med_value_2021,med_inc_2012,med_inc_2021,n_hh_2012,n_hh_2021,real_value_2012,recovery_index,pct_change_real,recovery_q,depressed,risk_score,sovi_score,resl_score,nri_pop,nri_tracts,state_fips,puma_code,puma_name,pct_chg_0709,pct_chg_1921,pct_chg_0721,abs_gain_0721,recovered_07,decimated
1202300,12,90000,160000,40000,56000,637,669,106219.2391787242,1.5063184526372329,50.631845263723285,3,FALSE,66.3878017063487,68.21289626862112,17.305446116011318,191251,45,12,02300,"Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties PUMA",-31.794653109428697,26.572805625762527,-31.034721981249444,-88648.55115553367,0,TRUE
1202700,12,82000,150000,36900,52000,493,514,96777.52902950428,1.5499465785520308,54.99465785520308,3,FALSE,73.73866917439149,76.21260017171251,1.4881842867048287,149402,47,12,02700,"Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties PUMA",NA,NA,NA,NA,NA,NA
1203101,12,130000,243000,60800,80000,264,305,153427.78992482385,1.5838069499603984,58.38069499603984,3,FALSE,49.61164661608823,38.650810095890115,49.7784622675038,148748,28,12,03101,Duval County (Outer)--Jacksonville City (North & West) PUMA,NA,NA,NA,NA,NA,NA
1203102,12,75000,150000,31300,34940,332,290,88516.03264893683,1.6946082592168872,69.46082592168872,4,FALSE,47.95940037017024,71.69254601012818,49.7784622675038,124420,35,12,03102,Duval County (Northwest Central)--Jacksonville City (Northwest) PUMA,NA,NA,NA,NA,NA,NA
1203103,12,116000,200000,52500,68600,257,253,136904.797163689,1.460869188980075,46.08691889800749,3,FALSE,32.619395819331075,51.92891340068244,49.778462267503805,116622,26,12,03103,Duval County (North Central)--Jacksonville City (Arlington) PUMA,NA,NA,NA,NA,NA,NA
1203104,12,180000,350000,65600,98000,358,381,212438.4783574484,1.6475358075719737,64.75358075719735,4,FALSE,37.03783310825049,34.165957678380536,49.7784622675038,146065,31,12,03104,Duval County (East)--Jacksonville City (Beaches) PUMA,NA,NA,NA,NA,NA,NA
1203105,12,150000,275000,75000,93500,204,221,177032.06529787366,1.5533909042821463,55.339090428214654,3,FALSE,54.175126391210505,41.61747025328031,49.7784622675038,157381,30,12,03105,Duval County (Southeast)--Jacksonville City (Southeast) PUMA,NA,NA,NA,NA,NA,NA
1203106,12,160000,300000,71000,80700,353,391,188834.20298439855,1.5886952430158316,58.86952430158316,4,FALSE,44.49131892442658,39.82569705032424,49.77846226750379,132122,28,12,03106,Duval County (South Central)--Jacksonville City (Southeast River) PUMA,NA,NA,NA,NA,NA,NA
1203107,12,100000,220000,53000,65800,433,434,118021.37686524913,1.864069085138576,86.40690851385759,4,FALSE,40.11573244278684,47.87621752656927,49.7784622675038,169317,40,12,03107,Duval County (Southwest Central)--Jacksonville City (Southwest) PUMA,NA,NA,NA,NA,NA,NA
1203301,12,128000,200000,62800,70000,330,380,151067.36238751886,1.3239127025131932,32.39127025131931,3,FALSE,81.4072821561953,53.05267288620295,28.045255301504607,124839,25,12,03301,Escambia County (North) PUMA,NA,NA,NA,NA,NA,NA
1203302,12,100000,200000,51000,60000,525,611,118021.37686524913,1.6946082592168872,69.46082592168872,4,FALSE,67.33062972476809,46.68533567197675,28.045255301504596,196528,53,12,03302,Escambia County (South) PUMA,NA,NA,NA,NA,NA,NA
1203500,12,150000,300000,46000,69700,348,472,177032.06529787366,1.6946082592168872,69.46082592168872,4,FALSE,70.37460627708516,61.4416457250294,31.26671488359889,123444,24,12,03500,Flagler & Volusia (North Central) Counties PUMA,NA,NA,NA,NA,NA,NA
1205301,12,100000,210000,41800,62100,700,728,118021.37686524913,1.7793386721777316,77.93386721777316,4,FALSE,57.88270526766664,58.732450237783375,2.3847885321644395,194448,46,12,05301,Hernando County PUMA,NA,NA,NA,NA,NA,NA
1205701,12,90000,225000,43000,57800,405,434,106219.2391787242,2.118260324021109,111.82603240211088,4,FALSE,43.346918089632375,63.84034744177147,26.870039094894004,151189,43,12,05701,Hillsborough County (Central)--Tampa City (Central) PUMA,NA,NA,NA,NA,NA,NA
1205702,12,185000,400000,70000,116000,407,508,218339.5472007109,1.8320089288831212,83.20089288831211,4,FALSE,48.93186930917522,37.60741771725002,26.870039094894,182021,50,12,05702,Hillsborough County (Southwest)--Tampa City (South) PUMA,NA,NA,NA,NA,NA,NA
1205703,12,160000,318000,64000,93000,391,473,188834.20298439855,1.6840169575967816,68.40169575967816,4,FALSE,56.362977878889126,33.828797370688044,26.870039094894004,165207,33,12,05703,Hillsborough County (Northwest) PUMA,NA,NA,NA,NA,NA,NA
1205704,12,150000,300000,58000,81000,464,576,177032.06529787366,1.6946082592168872,69.46082592168872,4,FALSE,49.764465543158806,47.49499822364346,26.870039094894004,166802,42,12,05704,Hillsborough County (North Central) PUMA,NA,NA,NA,NA,NA,NA
1205705,12,175000,300000,68600,97200,292,324,206537.4095141859,1.4525213650430462,45.252136504304616,3,FALSE,56.48091142288444,45.2909644272735,26.870039094893993,177864,40,12,05705,Hillsborough County (North Central)--Tampa City (North) PUMA,NA,NA,NA,NA,NA,NA
1205706,12,103000,220000,57000,65200,397,454,121562.0181712066,1.8097758108141513,80.97758108141512,4,FALSE,63.38738254817037,55.36668195152025,26.870039094894004,135410,31,12,05706,Hillsborough County (Northeast) PUMA,NA,NA,NA,NA,NA,NA
1205707,12,127000,260000,61700,87000,504,506,149887.14861886637,1.7346383755763413,73.46383755763412,4,FALSE,58.83164734392221,40.78314511754838,26.870039094894008,207247,43,12,05707,Hillsborough County (Central) PUMA,NA,NA,NA,NA,NA,NA
1205708,12,150000,300000,67000,85000,709,908,177032.06529787366,1.6946082592168872,69.46082592168872,4,FALSE,70.95712109990258,35.59523571650787,26.87003909489399,272542,47,12,05708,Hillsborough County (South County) PUMA,NA,NA,NA,NA,NA,NA
1206100,12,140000,280000,49000,65510,490,546,165229.92761134877,1.694608259216887,69.4608259216887,4,FALSE,90.91238332927664,61.575107924943694,48.3532756782372,159719,43,12,06100,Indian River County PUMA,NA,NA,NA,NA,NA,NA
1206300,12,100000,150000,41000,55200,768,704,118021.37686524913,1.2709561944126655,27.09561944126655,2,FALSE,76.99628419654019,68.48142544670522,27.848316822089657,185600,54,12,06300,Apalachee Region (Outside Leon County) PUMA,NA,NA,NA,NA,NA,NA
1206901,12,120000,210000,44200,62000,323,383,141625.65223829894,1.4827822268147763,48.27822268147764,3,FALSE,53.299339107606905,57.34976913916018,39.212178651818505,119978,27,12,06901,Lake County (North) PUMA,NA,NA,NA,NA,NA,NA
1206902,12,160000,280000,46000,63000,448,598,188834.20298439855,1.4827822268147763,48.27822268147764,3,FALSE,67.8058085338752,73.30501774246851,37.56288658446636,180483,35,12,06902,Sumter (North) & Lake (North) Counties PUMA,NA,NA,NA,NA,NA,NA
1206903,12,140000,280000,51800,70000,438,546,165229.92761134877,1.694608259216887,69.4608259216887,4,FALSE,56.880950350430126,41.45406027367812,38.922858917088625,212279,41,12,06903,Lake (South) & Sumter (South) Counties PUMA,NA,NA,NA,NA,NA,NA
1207101,12,180000,275000,54200,71000,553,637,212438.4783574484,1.294492420235122,29.4492420235122,2,FALSE,78.51708988327981,72.72050373030675,5.795521857599811,130594,50,12,07101,Lee County (South & West)--Barrier Islands Region PUMA,NA,NA,NA,NA,NA,NA
1207102,12,125000,260000,58300,70000,442,595,147526.7210815614,1.7623925895855626,76.23925895855625,4,FALSE,69.23959376070293,51.684553035003525,5.7955218575998115,197320,44,12,07102,Lee County (Northwest)--Cape Coral City PUMA,NA,NA,NA,NA,NA,NA
1207103,12,80000,232000,43340,63400,497,647,94417.10149219928,2.4571819758644864,145.71819758644864,4,FALSE,57.90786586496713,58.67162400656326,5.795521857599808,171163,47,12,07103,Lee County (Northeast)--Lehigh Acres & North Fort Myers PUMA,NA,NA,NA,NA,NA,NA
1207104,12,120000,300000,59700,67000,298,373,141625.65223829894,2.118260324021109,111.82603240211088,4,FALSE,69.87380698255026,61.841494221308935,5.7955218575998115,130398,42,12,07104,Lee County (Central)--Greater Fort Myers City PUMA,NA,NA,NA,NA,NA,NA
1207105,12,200000,360000,66400,96740,382,511,236042.75373049825,1.5251474332951984,52.514743329519845,3,FALSE,81.6546294176162,54.75950143042233,5.79552185759981,130447,38,12,07105,Lee County (Southeast)--Bonita Springs City & Estero (East) PUMA,NA,NA,NA,NA,NA,NA
1207300,12,185000,280000,72000,90200,509,561,218339.5472007109,1.2824062502181848,28.240625021818477,2,FALSE,63.897814407829394,37.13157881240403,74.32057813055322,146093,37,12,07300,Leon County (Outer) PUMA,NA,NA,NA,NA,NA,NA
1207301,12,140000,200000,61500,69600,228,246,165229.92761134877,1.210434470869205,21.043447086920494,2,FALSE,60.195436709830595,54.13994204343594,74.32057813055319,146064,42,12,07301,Leon County (Central)--Tallahassee City (Central) PUMA,NA,NA,NA,NA,NA,NA
1208101,12,150000,300000,56900,82000,381,437,177032.06529787366,1.6946082592168872,69.46082592168872,4,FALSE,82.63075425625331,46.28392940669054,21.028314180784296,142832,30,12,08101,Manatee County (North) PUMA,NA,NA,NA,NA,NA,NA
1208102,12,120000,250000,48400,55900,418,444,141625.65223829894,1.7652169366842574,76.52169366842574,4,FALSE,74.17589126243251,66.51580753450429,21.028314180784303,121997,34,12,08102,Manatee County (West Central) PUMA,NA,NA,NA,NA,NA,NA
1208103,12,180000,350000,64000,84500,335,414,212438.4783574484,1.6475358075719737,64.75358075719735,4,FALSE,84.8941777595506,55.76333613143507,21.028314180784292,134656,29,12,08103,Manatee County (South) PUMA,NA,NA,NA,NA,NA,NA
1208301,12,85000,170000,35700,53200,345,349,100318.17033546176,1.6946082592168872,69.46082592168872,4,FALSE,59.26154894012182,69.45004734297264,14.340717924416504,109852,31,12,08301,Marion County (North) PUMA,NA,NA,NA,NA,NA,NA
1208302,12,110000,200000,52000,58500,262,281,129823.51455177405,1.5405529629244428,54.055296292444275,3,FALSE,72.01829103079213,58.12051250866167,14.340717924416502,115352,25,12,08302,Marion County (Central)--Ocala City PUMA,NA,NA,NA,NA,NA,NA
1208303,12,126000,200000,41600,61000,331,359,148706.93485021387,1.3449271898546724,34.49271898546724,3,FALSE,54.90044005569797,59.536347970332,14.3407179244165,150362,35,12,08303,Marion County (South Central) PUMA,NA,NA,NA,NA,NA,NA
1208500,12,175000,334000,49900,74000,551,599,206537.4095141859,1.617140453081258,61.71404530812581,4,FALSE,84.99632067869337,60.47312249832779,37.14844212771,158246,41,12,08500,Martin County PUMA,NA,NA,NA,NA,NA,NA
1208601,12,170000,355000,65400,90000,244,248,200636.3406709235,1.7693703882999852,76.93703882999851,4,FALSE,41.386708688822765,51.1329872925031,33.63582513920149,125184,32,12,08601,Miami-Dade County (North Central)--Greater Miami Lakes Town PUMA,NA,NA,NA,NA,NA,NA
1208602,12,120000,300000,48600,60000,228,217,141625.65223829894,2.118260324021109,111.82603240211088,4,FALSE,36.03847970636745,59.933409866130205,33.6358251392015,103925,26,12,08602,Miami-Dade County (North Central)--Miami Gardens City (North & West) PUMA,NA,NA,NA,NA,NA,NA
1208603,12,100000,255000,41400,55000,228,216,118021.37686524913,2.160625530501531,116.06255305015311,4,FALSE,38.67420842765158,66.04337599501005,33.63582513920149,111320,28,12,08603,Miami-Dade County (Northeast)--Greater North Miami Beach City (West) PUMA,NA,NA,NA,NA,NA,NA
1208604,12,260000,400000,56000,76000,270,302,306855.5798496477,1.3035448147822208,30.354481478222084,2,FALSE,42.37800033410025,63.88675470638502,33.6358251392015,106543,30,12,08604,Miami-Dade County (Northeast)--Aventura City & Surfside Town PUMA,NA,NA,NA,NA,NA,NA
1208605,12,106000,320000,40000,56000,206,178,125102.65947716408,2.557899259195301,155.7899259195301,4,FALSE,30.105472358847468,60.85984111469131,33.6358251392015,105512,27,12,08605,Miami-Dade County--North Miami City (Southwest) & Golden Glades (West) PUMA,NA,NA,NA,NA,NA,NA
1208606,12,100000,310000,45000,60000,159,140,118021.37686524913,2.626642801786175,162.6642801786175,4,FALSE,43.599095304480464,77.7993536844079,33.6358251392015,106135,28,12,08606,"Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview PUMA",NA,NA,NA,NA,NA,NA
1208607,12,130000,300000,48600,44900,188,182,153427.78992482385,1.9553172221733313,95.53172221733313,4,FALSE,35.87150012382358,79.57439787588443,33.6358251392015,96674,26,12,08607,Miami-Dade County (Northeast)--Hialeah City (North Central) PUMA,NA,NA,NA,NA,NA,NA
1208608,12,195000,360000,65000,70000,232,340,230141.68488723575,1.564253777738665,56.425377773866494,3,FALSE,46.701283947952035,55.65653402493953,33.63582513920149,147054,34,12,08608,"Miami-Dade County (North Central)--Doral, Sweetwater Cities & Fontainebleau PUMA",NA,NA,NA,NA,NA,NA
1208609,12,150000,340000,38000,60100,183,172,177032.06529787366,1.920556027112472,92.05560271124722,4,FALSE,50.25561380998996,83.2686103573886,33.63582513920151,96982,24,12,08609,Miami-Dade County (Northeast)--Hialeah City (South Central) PUMA,NA,NA,NA,NA,NA,NA
1208610,12,160000,300000,49200,66000,185,168,188834.20298439855,1.5886952430158316,58.86952430158316,4,FALSE,42.63737143769802,75.73449494112566,33.6358251392015,100909,29,12,08610,Miami-Dade County (Central)--Miami Springs City & Miami International Airport PUMA,NA,NA,NA,NA,NA,NA
1208611,12,150000,350000,36200,70300,121,94,177032.06529787366,1.9770429690863685,97.70429690863683,4,FALSE,35.106464776099855,65.28625851186683,33.63582513920151,109337,27,12,08611,Miami-Dade County (Northeast Central)--Miami City (North) PUMA,NA,NA,NA,NA,NA,NA
1208612,12,300000,525000,80000,100000,263,267,354064.1305957473,1.4827822268147763,48.27822268147764,3,FALSE,47.42417285868231,56.32543366241179,33.6358251392015,98884,32,12,08612,Miami-Dade County (Northeast)--Miami Beach City & Miami Shores Village PUMA,NA,NA,NA,NA,NA,NA
1208613,12,100000,350000,30000,57000,75,82,118021.37686524913,2.9655644536295527,196.5564453629553,4,FALSE,38.47085628159104,75.48190883637064,33.6358251392015,115347,34,12,08613,Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA,NA,NA,NA,NA,NA,NA
1208614,12,300000,500000,75000,100240,240,283,354064.1305957473,1.412173549347406,41.21735493474061,3,FALSE,17.69777396715251,42.745739788273944,33.6358251392015,123992,42,12,08614,Miami-Dade County (East)--Miami City (East) & Key Biscayne Village PUMA,NA,NA,NA,NA,NA,NA
1208615,12,170000,350000,34000,52000,172,162,200636.3406709235,1.7444496786056192,74.44496786056192,4,FALSE,33.340410874229676,81.37560006127045,33.6358251392015,102478,28,12,08615,Miami-Dade County (East Central)--Miami City (West) PUMA,NA,NA,NA,NA,NA,NA
1208616,12,450000,650000,107850,130000,347,371,531096.1958936211,1.2238837427677518,22.38837427677518,2,FALSE,52.308426971090135,40.8361336918493,33.63582513920151,105469,30,12,08616,"Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South) PUMA",NA,NA,NA,NA,NA,NA
1208617,12,240000,435000,63100,83600,235,222,283251.30447659787,1.535738734915304,53.5738734915304,3,FALSE,43.19967257690231,64.44351520511216,33.63582513920149,104379,27,12,08617,"Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace PUMA",NA,NA,NA,NA,NA,NA
1208618,12,200000,400000,58000,80800,270,252,236042.75373049825,1.6946082592168872,69.46082592168872,4,FALSE,53.25704480608552,58.539485754977754,33.6358251392015,108223,27,12,08618,Miami-Dade County (North Central)--Tamiami Trail Region (South)--Tamiami PUMA,NA,NA,NA,NA,NA,NA
1208619,12,180000,350000,52000,68400,229,223,212438.4783574484,1.6475358075719737,64.75358075719735,4,FALSE,47.463105759931025,51.34235065198354,33.6358251392015,104162,25,12,08619,Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South) PUMA,NA,NA,NA,NA,NA,NA
1208620,12,230000,390000,60000,85000,263,266,271449.166790073,1.4367330893360564,43.67330893360564,3,FALSE,45.904101373354344,60.62899150347854,33.63582513920151,104407,28,12,08620,"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA",NA,NA,NA,NA,NA,NA
1208621,12,200000,390000,69000,90900,249,286,236042.75373049825,1.652243052736465,65.22430527364651,4,FALSE,56.75739207824473,42.670150406223435,33.63582513920149,113860,27,12,08621,"Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk PUMA",NA,NA,NA,NA,NA,NA
1208622,12,140000,339000,56200,77800,201,216,165229.92761134877,2.0516864281233027,105.16864281233028,4,FALSE,48.33589131152866,49.366943590109734,33.63582513920149,118915,26,12,08622,Miami-Dade County (Southwest)--South Miami Heights PUMA,NA,NA,NA,NA,NA,NA
1208623,12,160000,400000,70000,87300,264,273,188834.20298439855,2.118260324021109,111.82603240211088,4,FALSE,41.252459958048554,45.34126576104229,33.6358251392015,123425,29,12,08623,Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village PUMA,NA,NA,NA,NA,NA,NA
1208624,12,109000,300000,50900,61900,148,189,128643.30078312154,2.332029714518652,133.2029714518652,4,FALSE,56.6894289679074,68.2958481050102,33.6358251392015,129642,27,12,08624,Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA,NA,NA,NA,NA,NA,NA
1208700,12,275000,470000,70000,75000,324,388,324558.7863794351,1.4481197851489762,44.81197851489762,3,FALSE,85.33710889115771,55.49172373956669,27.058901986061173,118311,34,12,08700,Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties PUMA,NA,NA,NA,NA,NA,NA
1208900,12,150000,299000,60400,75000,297,341,177032.06529787366,1.6889595650194975,68.89595650194977,4,FALSE,41.91651408493801,42.57160998003704,64.99285058029278,117975,27,12,08900,Nassau & Baker Counties PUMA,NA,NA,NA,NA,NA,NA
1209100,12,170000,280000,60000,81300,595,668,200636.3406709235,1.3955597428844952,39.55597428844953,3,FALSE,81.1154674667814,44.04162893700635,31.95000592346881,211293,47,12,09100,Okaloosa County PUMA,NA,NA,NA,NA,NA,NA
1209300,12,70000,150000,35000,54000,303,295,82614.96380567439,1.8156517063038076,81.56517063038076,4,FALSE,84.80069695966544,79.95569722890122,0.6284351807771321,101812,27,12,09300,"Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties PUMA",NA,NA,NA,NA,NA,NA
1209501,12,120000,280000,56200,90000,294,342,141625.65223829894,1.9770429690863685,97.70429690863683,4,FALSE,58.941186801552576,44.06160524101135,31.4702049520199,150855,27,12,09501,Orange County (Northwest) PUMA,NA,NA,NA,NA,NA,NA
1209502,12,160000,325000,61500,92600,279,311,188834.20298439855,1.7210865132671511,72.10865132671512,4,FALSE,55.596164520527445,40.64625087588546,31.470204952019888,144245,26,12,09502,"Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town PUMA",NA,NA,NA,NA,NA,NA
1209503,12,250000,425000,87000,102300,230,297,295053.4421631228,1.440417020334354,44.041702033435406,3,FALSE,73.74388676619844,26.253996708282987,31.470204952019905,172396,25,12,09503,Orange County (Southwest)--Disney-International Drive Region PUMA,NA,NA,NA,NA,NA,NA
1209504,12,120000,300000,53010,61000,271,272,141625.65223829894,2.118260324021109,111.82603240211088,4,FALSE,51.295575454664814,52.83782835028711,31.4702049520199,143187,28,12,09504,"Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle PUMA",NA,NA,NA,NA,NA,NA
1209505,12,130000,299000,51000,72000,242,274,153427.78992482385,1.94879949809942,94.879949809942,4,FALSE,40.25508197698001,53.54069436974995,31.470204952019895,127109,32,12,09505,Orange County (Central)--Orlando City (East Downtown) & Azalea Park PUMA,NA,NA,NA,NA,NA,NA
1209506,12,68000,200000,45500,46800,184,157,80254.5362683694,2.492070969436599,149.2070969436599,4,FALSE,53.38790510158682,58.74452804524154,31.470204952019895,117484,21,12,09506,Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast) PUMA,NA,NA,NA,NA,NA,NA
1209507,12,180000,375000,65700,100100,355,386,212438.4783574484,1.7652169366842574,76.52169366842574,4,FALSE,46.604470475129176,41.510251480686094,31.470204952019895,121399,31,12,09507,"Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities PUMA",NA,NA,NA,NA,NA,NA
1209508,12,120000,250000,47200,70290,236,233,141625.65223829894,1.7652169366842574,76.52169366842574,4,FALSE,50.099345640026634,51.674936680031415,31.470204952019905,130169,25,12,09508,Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park PUMA,NA,NA,NA,NA,NA,NA
1209509,12,132000,325000,56100,96800,216,225,155788.21746212884,2.0861654706268498,108.61654706268496,4,FALSE,64.3878276623508,39.28541237731194,31.470204952019905,182409,26,12,09509,Orange County (Southeast) PUMA,NA,NA,NA,NA,NA,NA
1209510,12,150000,300000,72000,90000,185,202,177032.06529787366,1.6946082592168872,69.46082592168872,4,FALSE,48.82002438881102,23.8967083768637,31.4702049520199,139537,25,12,09510,Orange County (Northeast) PUMA,NA,NA,NA,NA,NA,NA
1209701,12,100000,270000,44000,61200,233,329,118021.37686524913,2.2877211499427976,128.77211499427978,4,FALSE,72.3711004970873,50.9130765649756,27.2609880345931,221184,33,12,09701,Osceola County (West) PUMA,NA,NA,NA,NA,NA,NA
1209702,12,120000,300000,53900,78500,254,344,141625.65223829894,2.118260324021109,111.82603240211088,4,FALSE,62.10295104748853,32.47601805233499,27.260988034593105,166611,26,12,09702,Osceola County (East) PUMA,NA,NA,NA,NA,NA,NA
1209901,12,280000,500000,80010,102300,381,454,330459.85522269754,1.5130430885865065,51.30430885865063,3,FALSE,54.97290785888105,40.66775357612607,21.974884492358697,114824,27,12,09901,Palm Beach County (Northeast) PUMA,NA,NA,NA,NA,NA,NA
1209902,12,200000,425000,68620,96710,460,494,236042.75373049825,1.8005212754179427,80.05212754179428,4,FALSE,55.6504416142297,53.585212995666986,21.974884492358704,128223,35,12,09902,Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities PUMA,NA,NA,NA,NA,NA,NA
1209903,12,100000,279000,43500,68400,414,419,118021.37686524913,2.3639785216075575,136.39785216075575,4,FALSE,42.894824773756135,55.85370468399443,21.9748844923587,164711,43,12,09903,Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town PUMA,NA,NA,NA,NA,NA,NA
1209904,12,70000,220000,37000,60000,368,363,82614.96380567439,2.662955835912251,166.29558359122512,4,FALSE,38.16707438178925,64.35670803358973,21.974884492358704,141020,30,12,09904,Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North) PUMA,NA,NA,NA,NA,NA,NA
1209905,12,120000,300000,55000,75800,355,367,141625.65223829894,2.118260324021109,111.82603240211088,4,FALSE,39.80042486920031,56.93602815361949,21.974884492358697,140151,30,12,09905,"Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City PUMA",NA,NA,NA,NA,NA,NA
1209906,12,160000,300000,48780,75000,630,678,188834.20298439855,1.5886952430158316,58.86952430158316,4,FALSE,47.85195920512083,62.28923173072503,21.9748844923587,167837,41,12,09906,Palm Beach County (East Central)--Greater Boynton Beach City (North) PUMA,NA,NA,NA,NA,NA,NA
1209907,12,125000,280000,47800,60000,580,595,147526.7210815614,1.8979612503229135,89.79612503229136,4,FALSE,52.25468672525081,73.45122792106115,21.97488449235871,128338,38,12,09907,Palm Beach County (Southeast)--Greater Delray Beach City PUMA,NA,NA,NA,NA,NA,NA
1209908,12,300000,500000,80800,105300,441,469,354064.1305957473,1.412173549347406,41.21735493474061,3,FALSE,63.51313947652146,44.287876066910634,21.9748844923587,122466,35,12,09908,Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town PUMA,NA,NA,NA,NA,NA,NA
1209909,12,200000,350000,60000,85000,416,419,236042.75373049825,1.4827822268147763,48.27822268147764,3,FALSE,56.18024525399755,44.76802253865904,21.974884492358704,112730,26,12,09909,Palm Beach County (West of Boca Raton City) PUMA,NA,NA,NA,NA,NA,NA
1209910,12,295000,475000,89700,121000,381,408,348163.0617524849,1.3643032595390194,36.43032595390194,3,FALSE,70.19806208290304,30.34234513299417,21.974884492358697,123555,25,12,09910,Palm Beach County (Central)--Wellington Village & Agricultural Reserve PUMA,NA,NA,NA,NA,NA,NA
1209911,12,175000,350000,65400,79400,374,394,206537.4095141859,1.6946082592168872,69.46082592168872,4,FALSE,53.67709505686865,50.4695522963741,21.974884492358697,145606,36,12,09911,Palm Beach County (West)--Glades & Western Communities PUMA,NA,NA,NA,NA,NA,NA
1210101,12,105000,240000,49600,72700,534,555,123922.44570851156,1.936695153390728,93.66951533907282,4,FALSE,66.27235981869262,44.674423642587094,6.40090036725506,141343,32,12,10101,Pasco County (East Central) PUMA,NA,NA,NA,NA,NA,NA
1210102,12,95000,190000,43000,56240,454,547,112120.30802198668,1.694608259216887,69.4608259216887,4,FALSE,54.406915237618485,50.1426393621346,6.40090036725506,119517,28,12,10102,Pasco County (West Central) PUMA,NA,NA,NA,NA,NA,NA
1210103,12,65000,150000,32000,47000,523,558,76713.89496241193,1.9553172221733313,95.53172221733313,4,FALSE,48.09380733379255,66.12085664346485,6.400900367255062,146745,43,12,10103,Pasco County (Gulf Coast) PUMA,NA,NA,NA,NA,NA,NA
1210104,12,150000,315000,68000,100000,439,529,177032.06529787366,1.7793386721777316,77.93386721777316,4,FALSE,70.3057035248648,32.95351917342394,6.40090036725506,153961,27,12,10104,Pasco County (South) PUMA,NA,NA,NA,NA,NA,NA
1210301,12,175000,335000,60200,79000,437,495,206537.4095141859,1.621982190964735,62.198219096473494,4,FALSE,58.33260037752352,49.491780185020176,6.809619713304111,124226,30,12,10301,Pinellas County (North) PUMA,NA,NA,NA,NA,NA,NA
1210302,12,140000,269000,52000,66000,393,446,165229.92761134877,1.6280343633190808,62.80343633190808,4,FALSE,52.6246261057568,59.35454036109533,6.809619713304109,110998,29,12,10302,Pinellas County (North Central) PUMA,NA,NA,NA,NA,NA,NA
1210303,12,150000,300000,62000,67000,336,377,177032.06529787366,1.6946082592168872,69.46082592168872,4,FALSE,43.908677849088136,60.25747832521513,6.809619713304109,112563,32,12,10303,Pinellas County (Central)--Clearwater City (South & Central) PUMA,NA,NA,NA,NA,NA,NA
1210304,12,100000,200000,42800,66800,363,412,118021.37686524913,1.6946082592168872,69.46082592168872,4,FALSE,39.93077993277321,58.057927997282825,6.80961971330411,109954,33,12,10304,Pinellas County (Central)--Greater Largo City PUMA,NA,NA,NA,NA,NA,NA
1210305,12,168000,320000,52000,79500,570,655,198275.9131336185,1.6139126278256068,61.39126278256069,4,FALSE,44.9851790262509,43.55096662690349,6.80961971330411,110391,33,12,10305,Pinellas County (West Central)--Greater Seminole City PUMA,NA,NA,NA,NA,NA,NA
1210306,12,90000,200000,42000,57000,366,443,106219.2391787242,1.8828980657965413,88.28980657965413,4,FALSE,55.382890754846855,66.09963725623918,6.8096197133041105,116667,31,12,10306,Pinellas County (Central)--Greater Pinellas Park City PUMA,NA,NA,NA,NA,NA,NA
1210307,12,135000,300000,56000,78800,470,555,159328.8587680863,1.8828980657965413,88.28980657965413,4,FALSE,34.88856802366016,54.96271609840534,6.809619713304108,161248,51,12,10307,Pinellas County (Southeast)--St. Petersburg City (East) PUMA,NA,NA,NA,NA,NA,NA
1210308,12,143000,300000,53000,77900,447,515,168770.56891730623,1.777561111066665,77.7561111066665,4,FALSE,42.42777851778427,50.90787397724306,6.809619713304107,112775,34,12,10308,Pinellas County (South Central)--St. Petersburg City (West) PUMA,NA,NA,NA,NA,NA,NA
1210501,12,90000,192000,46600,60000,545,625,106219.2391787242,1.8075821431646797,80.75821431646794,4,FALSE,46.20127229918967,55.19423566010408,23.223551711882493,193487,49,12,10501,Polk County (Northwest) PUMA,NA,NA,NA,NA,NA,NA
